,Company Name,Job Title,Salary
115,"Indium Software
4.0",Software Test Engineer,"₹ 2,89,788"
116,"Indium Software
4.0",Software Test Engineer,"₹ 30,000/mo"
117,"Indium Software
4.0",Senior Test Engineer,"₹ 6,58,610"
118,"Indium Software
4.0",Lead Administrator,"₹ 10,15,787"
119,"Indium Software
4.0",Senior Project Engineer,₹703K - ₹887K
120,"Indium Software
4.0",Lead,"₹686K - ₹1,594K"
121,"Indium Software
4.0",Software Engineer,₹19K - ₹21K
122,"Indium Software
4.0",Associate Consultant,₹372K - ₹407K
123,"Novartis
3.9",Senior Analyst,"₹ 12,23,878"
124,"Novartis
3.9",Manager,"₹ 19,00,000"
125,"Novartis
3.9",Analyst,"₹ 8,77,168"
126,"Novartis
3.9",Business Analyst,"₹ 7,69,557"
127,"Novartis
3.9",Associate Analyst,"₹ 7,22,757"
128,"ZINFI SOFTWARE SYSTEMS
3.4",Software Engineer,₹13K - ₹73K
129,"ZINFI SOFTWARE SYSTEMS
3.4",Program Manager,₹668K - ₹915K
130,"ZINFI SOFTWARE SYSTEMS
3.4",Senior Program Manager,₹583K - ₹762K
131,"ZINFI SOFTWARE SYSTEMS
3.4",Senior Software Engineer,₹755K - ₹810K
132,"ZINFI SOFTWARE SYSTEMS
3.4",Software Developer,₹416K - ₹448K
133,Vixplor Analytics,-1,-1
134,"Hitwicket
4.3",Data Analyst,₹581K - ₹633K
135,"Hitwicket
4.3",Data Analyst,₹16K - ₹17K
136,"Hitwicket
4.3",Software Developer,"₹582K - ₹1,038K"
137,"Hitwicket
4.3",Software Development Engineer,₹596K - ₹641K
138,"Hitwicket
4.3",Internship,₹19K - ₹21K
139,"Silicon Labs
4.5",-1,-1
140,"Google
4.4",Software Engineer,"₹ 15,23,681"
141,"Google
4.4",Software Engineer,"₹ 69,154/mo"
142,"Google
4.4",Senior Software Engineer,"₹ 31,80,723"
143,"Google
4.4",Intern,"₹ 38,042/mo"
144,"Google
4.4",Campaign Manager,"₹ 13,18,432"
145,"TBO Group
4.1",Executive,₹288K - ₹314K
146,"TBO Group
4.1",Operations Executive,₹20K - ₹22K
147,"TBO Group
4.1",Senior Software Quality Assurance Analyst,₹785K - ₹855K
148,"UnitedHealth Group
3.3",Software Engineer,"₹ 7,44,911"
149,"UnitedHealth Group
3.3",Senior Software Engineer,"₹ 10,95,063"
150,"UnitedHealth Group
3.3",Associate Software Engineer,"₹ 4,46,499"
151,"UnitedHealth Group
3.3",Project Lead,"₹ 18,13,635"
152,"UnitedHealth Group
3.3",Business Analyst,"₹ 9,21,032"
153,"AMBC
4.3",Software Engineer,₹752K - ₹810K
154,"AMBC
4.3",Scrum Master,"₹1,103K - ₹1,200K"
155,"AMBC
4.3",SAP Basis Administrator,"₹1,535K - ₹1,688K"
156,"AMBC
4.3",Junior Infrastructure Engineer,₹164K - ₹178K
157,"AMBC
4.3",Junior Network Administrative,₹210K - ₹226K
158,"Stigasoft
3.5",Senior Software Engineer,"₹ 9,12,035"
159,"Stigasoft
3.5",Senior Software Engineer,"₹ 84,322/mo"
160,"Stigasoft
3.5",Manager,₹87K - ₹94K
161,"Stigasoft
3.5",Senior Consultant,"₹1,051K - ₹1,153K"
162,"Stigasoft
3.5",Team Lead,"₹1,508K - ₹1,650K"
163,"Cisco Systems
4.3",Software Engineer,"₹ 11,63,957"
164,"Cisco Systems
4.3",Software Engineer II,"₹ 12,66,002"
165,"Cisco Systems
4.3",Senior Software Engineer,"₹ 15,69,801"
166,"Cisco Systems
4.3",Software Engineer III,"₹ 19,14,137"
167,"Cisco Systems
4.3",Software Engineer IV,"₹ 25,01,784"
168,Decision Tree Analytics,-1,-1
169,"Affinity Express
2.9",Graphic Designer,"₹ 1,95,291"
170,"Affinity Express
2.9",Graphic Designer,"₹ 20,071/mo"
171,"Affinity Express
2.9",Senior Production Associate,"₹ 3,64,716"
172,"Affinity Express
2.9",Team Leader,₹28K - ₹31K
173,"Affinity Express
2.9",Senior Process Associate,₹7K - ₹15K
174,"Unbound B2B
4.0",Business Development Executive,₹25K - ₹27K
175,"Unbound B2B
4.0",Communications Tech,₹469K - ₹513K
176,"Algoscale
3.7",Software Engineer,₹423K - ₹654K
177,"Algoscale
3.7",Software Developer,₹24K - ₹30K
178,"Algoscale
3.7",Software Engineer,₹27K - ₹30K
179,"Algoscale
3.7",Software Developer,₹364K - ₹392K
180,"Algoscale
3.7",Business Analyst,₹15K - ₹16K
181,"Morneau Shepell
3.4",-1,-1
182,"Exela Technologies
2.6",Software Engineer,"₹ 5,07,894"
183,"Exela Technologies
2.6",Human Resources Analyst,₹354K - ₹414K
184,"Exela Technologies
2.6",Software Engineer,₹39K - ₹42K
185,"Exela Technologies
2.6",Business Analyst,₹34K - ₹37K
186,"Exela Technologies
2.6",Programmer Analyst,₹154K - ₹167K
187,"ARi
3.3",Design Engineer,"₹ 4,25,043"
188,"ARi
3.3",Software Engineer-II,₹516K - ₹921K
189,"ARi
3.3",Engineer III,₹61K - ₹79K
190,"ARi
3.3",Software Engineer,₹527K - ₹571K
191,"ARi
3.3",Senior Software Engineer,"₹1,012K - ₹1,091K"
192,"Thoucentric
4.8",Consultant,"₹ 20,88,735"
193,"Thoucentric
4.8",Program Manager,"₹ 26,40,138"
194,"Thoucentric
4.8",Data Scientist,"₹ 6,96,046"
195,"Thoucentric
4.8",Senior Consultant,"₹1,706K - ₹1,972K"
196,"Thoucentric
4.8",Project Manager,"₹1,376K - ₹1,515K"
197,"Ruby Seven Studios
3.8",Junior Data Analyst,₹16K - ₹18K
198,"Ruby Seven Studios
3.8",QA Engineer,"₹ 12,574/mo"
199,"Ruby Seven Studios
3.8",Game Programmer,"₹ 22,660/mo"
200,"Ruby Seven Studios
3.8",Developer,₹21K - ₹22K
201,"Ruby Seven Studios
3.8",Developer,₹447K - ₹478K
202,"Ingram Micro
3.3",Software Engineer,"₹ 5,38,252"
203,"Ingram Micro
3.3",Software Developer,"₹ 4,62,142"
204,"Ingram Micro
3.3",Senior Software Engineer,"₹ 9,68,878"
205,"Ingram Micro
3.3",Deputy Manager,"₹ 5,00,000"
206,"Ingram Micro
3.3",Project Manager,"₹ 21,88,938"
207,"Twilio
3.9",-1,-1
208,"ZettaMine
3.9",Software Engineer,₹58K - ₹62K
209,"ZettaMine
3.9",SAP Consultant,₹15K - ₹16K
210,"ZettaMine
3.9",SAP Consultant,₹392K - ₹423K
211,"ZettaMine
3.9",Senior SAP Consultant,₹87K - ₹93K
212,"ZettaMine
3.9",Associate Functional Consultant - SAP,₹699K - ₹758K
213,"Frost and Sullivan, Inc.
3.1",Senior Research Analyst,"₹ 8,96,986"
214,"Frost and Sullivan, Inc.
3.1",Research Analyst,"₹ 6,44,848"
215,"Frost and Sullivan, Inc.
3.1",Research Associate,"₹ 5,14,343"
216,"Frost and Sullivan, Inc.
3.1",Industry Analyst,"₹ 11,13,527"
217,"Frost and Sullivan, Inc.
3.1",Analyst,"₹ 6,55,263"
218,"GE Appliances
3.9",Systems Analyst,"₹ 8,58,374"
219,"GE Appliances
3.9",Intern,₹19K - ₹21K
220,"GE Appliances
3.9",Software Developer,₹741K - ₹803K
221,"GE Appliances
3.9",Analyst,₹751K - ₹804K
222,"GE Appliances
3.9",Senior Engineer,"₹1,747K - ₹1,904K"
223,FLAGARANT SERVICES LLP,-1,-1
224,"PharmEasy
3.9",Data Analyst,₹53K - ₹58K
225,"PharmEasy
3.9",Software Engineer,"₹ 14,95,551"
226,"PharmEasy
3.9",Customer Service Associate,"₹ 20,772/mo"
227,"PharmEasy
3.9",Manager,"₹954K - ₹1,853K"
228,"PharmEasy
3.9",Intern,₹20K - ₹42K
229,"BLEUMING TECHNOLOGIES
5.0",-1,-1
230,"GivingForce Limited
1.3",Software Engineer,£62K - £68K
231,"QuinStreet
3.3",Business Data Analyst,₹635K - ₹694K
232,"QuinStreet
3.3",Senior Software Engineer,"₹ 9,79,644"
233,"QuinStreet
3.3",Software Engineer,"₹ 8,18,286"
234,"QuinStreet
3.3",Java Developer,"₹ 5,38,266"
235,"QuinStreet
3.3",Developer,"₹451K - ₹7,600K"
236,"Brave Venture Labs
3.4",-1,-1
237,"Proziod Analytics
4.8",Data Analyst,"₹ 19,941/mo"
238,"Proziod Analytics
4.8",Software Engineer,₹518K - ₹564K
239,"Proziod Analytics
4.8",Senior Software Engineer,₹356K - ₹384K
240,"Reliance Jio Infocomm Limited
3.6",Data Analyst,₹599K - ₹694K
241,"Reliance Jio Infocomm Limited
3.6",Research Data Analyst,₹3K - ₹3K
242,"Reliance Jio Infocomm Limited
3.6",Assistant Manager,"₹ 5,04,734"
243,"Reliance Jio Infocomm Limited
3.6",Manager,"₹ 13,34,980"
244,"Reliance Jio Infocomm Limited
3.6",Deputy Manager,"₹ 6,72,638"
245,"Sripathi Paper and Boards
3.0",Engineer,₹18K - ₹20K
246,"Sripathi Paper and Boards
3.0",DCS CONTROL Engineer,₹14K - ₹16K
247,"Insigno Quipment Technologies
2.5",Software Engineer,"₹ 6,02,297"
248,"Insigno Quipment Technologies
2.5",Software Engineer,₹15K - ₹34K
249,"Insigno Quipment Technologies
2.5",Senior Software Engineer,₹701K - ₹864K
250,"Insigno Quipment Technologies
2.5",Technical Lead,₹60K - ₹65K
251,"Insigno Quipment Technologies
2.5",QA Engineer,₹284K - ₹310K
252,"Sripathi Paper and Boards
3.0",Engineer,₹18K - ₹20K
253,"Sripathi Paper and Boards
3.0",DCS CONTROL Engineer,₹14K - ₹16K
254,"Thrillophilia
4.5",Digital Marketing Associate,"₹ 20,133/mo"
255,"Thrillophilia
4.5",Content Writer,"₹ 20,043/mo"
256,"Thrillophilia
4.5",Sales Associate,"₹ 3,47,182"
257,"Thrillophilia
4.5",Internship,₹7K - ₹12K
258,"Thrillophilia
4.5",Business Development Executive,₹21K - ₹23K
259,"Citi
3.7",Data Analyst,"₹ 10,06,323"
260,"Citi
3.7",Senior Data Analyst,"₹ 15,47,943"
261,"Citi
3.7",Data Analyst/Developer,"₹975K - ₹1,072K"
262,"Citi
3.7",Assistant Manager,"₹ 12,97,274"
263,"Citi
3.7",Assistant Vice President,"₹ 25,29,091"
264,Service industry for Pharmaceuticals company,-1,-1
265,"Credencys Solutions
3.4",IOS Developer,"₹ 35,871/mo"
266,"Credencys Solutions
3.4",Android Developer,"₹ 31,544/mo"
267,"Credencys Solutions
3.4",Software Developer,"₹ 38,973/mo"
268,"Credencys Solutions
3.4",Android Developer,₹260K - ₹296K
269,"Credencys Solutions
3.4",Software Engineer,₹1K - ₹1K
270,"Lido Learning
3.9",Business Development Associate,"₹ 6,41,834"
271,"Lido Learning
3.9",Business Development Associate,"₹ 30,000/mo"
272,"Lido Learning
3.9",BDA,"₹ 7,47,379"
273,"Lido Learning
3.9",BDA,"₹ 26,881/mo"
274,"Lido Learning
3.9",Business Development Executive,"₹474K - ₹1,042K"
275,"Standard Chartered
3.7",Data Analyst,"₹1,435K - ₹1,536K"
276,"Standard Chartered
3.7",Data Analyst,₹20K - ₹21K
277,"Standard Chartered
3.7",Business Development Manager,"₹ 5,30,241"
278,"Standard Chartered
3.7",Assistant Manager,"₹ 8,43,844"
279,"Standard Chartered
3.7",Relationship Manager,"₹ 7,34,327"
280,"Spice Money
4.7",Data Analyst,₹483K - ₹524K
281,"Spice Money
4.7",Data Analyst,₹19K - ₹21K
282,"Spice Money
4.7",Software Engineer,₹23K - ₹62K
283,"Spice Money
4.7",Regional Sales Manager,₹681K - ₹920K
284,"Spice Money
4.7",Consulting Hardware Engineer,₹281K - ₹304K
285,"Sampoorna Computer People
3.8",Software Developer,₹19K - ₹20K
286,"Sampoorna Computer People
3.8",Test Engineer,₹130K - ₹141K
287,"Sampoorna Computer People
3.8",Account Manager,₹10K - ₹10K
288,"Sampoorna Computer People
3.8",Human Resources,₹20K - ₹21K
289,"Sampoorna Computer People
3.8",Aircraft Maintenance Planner,₹14K - ₹15K
290,"altbalaji
2.7",Marketing Executive,₹24K - ₹26K
291,"Pubmatic
4.4",Senior Software Engineer,"₹ 17,82,540"
292,"Pubmatic
4.4",Software Engineer,"₹ 9,68,313"
293,"Pubmatic
4.4",Operations Specialist,"₹ 5,89,157"
294,"Pubmatic
4.4",Engineering Manager,"₹ 30,80,191"
295,"Pubmatic
4.4",Consultant,₹268K - ₹324K
296,"Engineering manufacturing company
3.5",-1,-1
297,National Institute Of Biomedical Genomics (NIBMG),-1,-1
298,"IHS Markit
3.5",Assistant Vice President,"₹ 12,80,775"
299,"IHS Markit
3.5",Associate,"₹ 6,72,638"
300,"IHS Markit
3.5",Software Engineer,"₹ 7,91,836"
301,"IHS Markit
3.5",Vice President,"₹ 22,24,243"
302,"IHS Markit
3.5",Intern,"₹ 21,531/mo"
303,"ICMR- National Institute for Research in Tuberculosis
3.4",Consultant,₹55K - ₹58K
304,"ICMR- National Institute for Research in Tuberculosis
3.4",Research Assistant,₹24K - ₹27K
305,"ICMR- National Institute for Research in Tuberculosis
3.4",Senior Research Fellow,₹26K - ₹28K
306,"GP Strategies
2.8",Team Lead,₹438K - ₹477K
307,"GP Strategies
2.8",IOS Developer,₹23K - ₹25K
308,"GP Strategies
2.8",Project Coordinator,₹18K - ₹20K
309,"GP Strategies
2.8",Staff Engineer,₹89K - ₹98K
310,"GP Strategies
2.8",Senior Program Manager,₹862K - ₹940K
311,iScientific TechSolutions Labs,-1,-1
312,iScientific TechSolutions Labs,-1,-1
313,"Edunuts
3.4",Human Resources,₹46K - ₹50K
314,"Edunuts
3.4",UI Designer,₹20K - ₹22K
315,"Edunuts
3.4",Content,₹35K - ₹37K
316,"Q-Dat IT Solutions
5.0",Network And Computer Systems Administrator,₹11K - ₹12K
317,"kyte Tech Consulting LLP
3.3",Conseiller,₹497K - ₹531K
318,"fundinfo AG
3.6",Consulting Librarian,"₹3,041K - ₹3,347K"
319,"Bloom Consulting Services
4.8",-1,-1
320,"Qualys
3.0",Software Engineer,"₹ 8,93,983"
321,"Qualys
3.0",Senior Software Engineer,"₹ 18,24,947"
322,"Qualys
3.0",QA Engineer,"₹ 6,34,731"
323,"Qualys
3.0",Software QA Engineer,"₹ 9,23,144"
324,"Qualys
3.0",Technical Support Engineer,₹709K - ₹825K
325,"Anaxee Digital Runners Pvt Ltd
4.0",-1,-1
326,"CSIR- Institute Of Genomics & Integrative Biology
4.1",PhD Student,"₹ 32,755/mo"
327,"CSIR- Institute Of Genomics & Integrative Biology
4.1",Assistant Professor,"₹1,707K - ₹1,874K"
328,"CSIR- Institute Of Genomics & Integrative Biology
4.1",Senior Research Associate,₹58K - ₹63K
329,"CSIR- Institute Of Genomics & Integrative Biology
4.1",Graduate Student,₹41K - ₹44K
330,"CSIR- Institute Of Genomics & Integrative Biology
4.1",Scientist,₹54K - ₹59K
331,"Replicon
4.3",Customer Success Manager,"₹ 16,09,795"
332,"Replicon
4.3",Product Support Associate,"₹ 5,98,221"
333,"Replicon
4.3",Software Engineer,₹779K - ₹870K
334,"Replicon
4.3",QA Engineer,₹557K - ₹756K
335,"Replicon
4.3",Intranet Content Manager,₹484K - ₹572K
336,"MJB Technology Solutions
5.0",Head Of Operations,₹60K - ₹66K
337,"MJB Technology Solutions
5.0",Operation Head,₹60K - ₹66K
338,Novacom Technologies,-1,-1
339,"Astegic
4.1",Data Analyst,₹38K - ₹41K
340,"Astegic
4.1",Data Analyst,₹518K - ₹561K
341,"Astegic
4.1",Research Analyst,"₹ 15,483/mo"
342,"Astegic
4.1",IP Network Architect,₹16K - ₹17K
343,"Astegic
4.1",Software Engineer,₹447K - ₹488K
344,"OakNorth Bank
4.1",Assistant Vice President,"₹ 28,12,813"
345,"OakNorth Bank
4.1",Senior Software Engineer,₹130K - ₹140K
346,"OakNorth Bank
4.1",Senior Associate,₹473K - ₹516K
347,"OakNorth Bank
4.1",Intramural Supervisor,"₹5,111K - ₹5,440K"
348,"OakNorth Bank
4.1",Vice President,"₹3,782K - ₹4,139K"
349,"Anion Healthcare BPO
3.6",-1,-1
350,Voiceover,-1,-1
351,"XPO Logistics
3.7",Assistant Manager,₹697K - ₹753K
352,"XPO Logistics
3.7",Senior Associate,₹23K - ₹25K
353,"XPO Logistics
3.7",Design Engineer,"₹1,331K - ₹1,424K"
354,"XPO Logistics
3.7",Sales,₹321K - ₹352K
355,"XPO Logistics
3.7",Data Scientist,"₹1,844K - ₹2,023K"
356,"LogisticsNow
3.4",Data Analyst,"₹ 16,936/mo"
357,"LogisticsNow
3.4",Data Analyst,₹340K - ₹661K
358,"LogisticsNow
3.4",Associate Data Analyst,₹614K - ₹809K
359,"LogisticsNow
3.4",Associate Data Analyst,₹20K - ₹21K
360,"LogisticsNow
3.4",Business Analyst,₹29K - ₹31K
361,"Magna Infotech (India)
2.6",Data Analyst,₹266K - ₹288K
362,"Magna Infotech (India)
2.6",Data Analyst,₹39K - ₹42K
363,"Magna Infotech (India)
2.6",Software Engineer,"₹ 8,11,453"
364,"Magna Infotech (India)
2.6",Senior Software Engineer,"₹ 7,57,487"
365,"Magna Infotech (India)
2.6",Software Test Engineer,"₹ 4,78,302"
366,"Hexanika
4.3",Software Developer,₹290K - ₹312K
367,Gaddiel Technologies,-1,-1
368,"6sense
4.9",-1,-1
369,"Antal International
3.6",Consultant,₹13K - ₹24K
370,"Antal International
3.6",Research Associate,₹16K - ₹21K
371,"Antal International
3.6",Software Developer,₹817K - ₹891K
372,"Antal International
3.6",Manager,₹481K - ₹516K
373,"Antal International
3.6",Manager,₹76K - ₹82K
374,In Diverse Company,-1,-1
375,"National Institute of Electronics and Information Technology
3.6",Scientist B,"₹ 63,670/mo"
376,"National Institute of Electronics and Information Technology
3.6",Technical Officer,₹57K - ₹65K
377,"National Institute of Electronics and Information Technology
3.6",Intern,₹5K - ₹5K
378,"National Institute of Electronics and Information Technology
3.6",Director,"₹2,381K - ₹2,542K"
379,"National Institute of Electronics and Information Technology
3.6",IOS Developer,₹18K - ₹20K
380,F5websolutions,-1,-1
381,"Institutional Shareholder Services Inc
3.2",Associate,"₹ 11,64,860"
382,"Institutional Shareholder Services Inc
3.2",Senior Associate,"₹ 15,27,004"
383,"Institutional Shareholder Services Inc
3.2",Analyst,₹759K - ₹894K
384,"Institutional Shareholder Services Inc
3.2",Associate,₹51K - ₹55K
385,"Institutional Shareholder Services Inc
3.2",Senior Associate,₹51K - ₹56K
386,Forever Placement,-1,-1
387,"Nanobi Data & Analytics
3.0",Software Engineer,"₹ 3,53,494"
388,"Nanobi Data & Analytics
3.0",Software Engineer,₹14K - ₹15K
389,"Nanobi Data & Analytics
3.0",Senior Software Engineer,₹566K - ₹602K
390,"Nanobi Data & Analytics
3.0",Analyst,₹281K - ₹307K
391,"Nanobi Data & Analytics
3.0",Engineer,₹699K - ₹752K
392,"Darshan Soft-Tech
4.4",Software Engineer,₹32K - ₹35K
393,"Darshan Soft-Tech
4.4",Software Developer,₹44K - ₹48K
394,"Darshan Soft-Tech
4.4",Team Lead,₹578K - ₹621K
395,"Darshan Soft-Tech
4.4",IPC,₹16K - ₹17K
396,"Darshan Soft-Tech
4.4",Sales Executive,₹15K - ₹16K
397,SWASTIK CONTECH PRIVATE LIMITED,-1,-1
398,"[24]7.ai
4.2",Advisor,"₹ 17,038/mo"
399,"[24]7.ai
4.2",Customer Service Representative,"₹ 16,148/mo"
400,"[24]7.ai
4.2",Digital Interaction Advisor,"₹ 13,957/mo"
401,"[24]7.ai
4.2",Interactive Social Media Advisor,"₹ 15,718/mo"
402,"[24]7.ai
4.2",Team Leader,"₹ 36,942/mo"
403,"Goldman Sachs
4.0",Analyst,"₹ 15,80,664"
404,"Goldman Sachs
4.0",Associate,"₹ 17,67,469"
405,"Goldman Sachs
4.0",Summer Analyst,"₹ 78,463/mo"
406,"Goldman Sachs
4.0",Vice President - Technology,"₹ 32,15,511"
407,"Goldman Sachs
4.0",Senior Analyst,"₹ 11,82,783"
408,"Cargill
3.9",Senior Associate,"₹ 5,30,241"
409,"Cargill
3.9",Process Specialist,"₹ 6,97,924"
410,"Cargill
3.9",Management Trainee,₹374K - ₹861K
411,"Cargill
3.9",Sales Executive,₹320K - ₹425K
412,"Cargill
3.9",AREA SALES MANAGER,₹51K - ₹63K
413,Seven Mentor,-1,-1
414,"Cotiviti India
3.6",St Data & Insight Analyst,₹45K - ₹49K
