,Company Name,Job Title,Salary
861,"PayPal
3.6",Data Engineer,"₹1,342K - ₹1,463K"
862,"PayPal
3.6",Software Engineer,"₹ 12,37,149"
863,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
864,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
865,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
866,"IntelliPredikt Technologies
5.0",-1,-1
867,"AMBC
4.3",Software Engineer,₹748K - ₹806K
868,"AMBC
4.3",Scrum Master,"₹1,118K - ₹1,197K"
869,"AMBC
4.3",SAP Basis Administrator,"₹1,543K - ₹1,679K"
870,"AMBC
4.3",Junior Infrastructure Engineer,₹164K - ₹179K
871,"AMBC
4.3",Junior Network Administrative,₹207K - ₹227K
872,"CIIE.CO
3.5",Intern,"₹ 8,527/mo"
873,"CIIE.CO
3.5",Manager,₹45K - ₹57K
874,"CIIE.CO
3.5",Associate,₹580K - ₹622K
875,"CIIE.CO
3.5",Associate,₹26K - ₹28K
876,"CIIE.CO
3.5",Analyst,₹25K - ₹27K
877,"SpringML
4.4",Data Analyst,"₹1,476K - ₹1,605K"
878,"SpringML
4.4",Data Scientist,"₹996K - ₹1,090K"
879,"SpringML
4.4",Associate Data Scientist,₹910K - ₹980K
880,"SpringML
4.4",Machine Learning Data Associate,₹637K - ₹692K
881,Amazon Dev Center India - Hyd,-1,-1
882,Amazon Dev Center India - Hyd,-1,-1
883,"Han Digital Solution
3.6",Consultant,"₹ 3,76,786"
884,"Han Digital Solution
3.6",Senior Recruiter,"₹ 1,77,628/mo"
885,"Han Digital Solution
3.6",Engagement Lead,₹630K - ₹967K
886,"Han Digital Solution
3.6",Senior Consultant,₹63K - ₹68K
887,"Han Digital Solution
3.6",Senior Consultant,₹415K - ₹451K
888,"Lybrate
3.5",Software Engineer,"₹ 14,42,962"
889,"Lybrate
3.5",Intern,"₹ 10,645/mo"
890,"Lybrate
3.5",Inside Sales Specialist,"₹ 11,22,203"
891,"Lybrate
3.5",Java Developer,"₹600K - ₹3,634K"
892,"Lybrate
3.5",Product Manager,"₹1,787K - ₹4,857K"
893,"Vision Insight
5.0",-1,-1
894,"IBM
3.9",Associate Systems Engineer,"₹ 3,98,317"
895,"IBM
3.9",Applications Developer,"₹ 4,72,553"
896,"IBM
3.9",Software Engineer,"₹ 7,01,040"
897,"IBM
3.9",Systems Engineer,"₹ 4,81,838"
898,"IBM
3.9",Senior Software Engineer,"₹ 9,81,928"
899,"Verzeo Edutech Private Limited
3.8",Business Development Executive,₹19K - ₹21K
900,"Verzeo Edutech Private Limited
3.8",BDA,₹21K - ₹22K
901,AGUILASS,-1,-1
902,"VSH SOLUTIONS
4.4",Senior Web Developer,₹334K - ₹586K
903,"Cisco Systems
4.3",Data Engineer,"₹1,073K - ₹1,781K"
904,"Cisco Systems
4.3",Software Engineer,"₹ 11,60,614"
905,"Cisco Systems
4.3",Software Engineer II,"₹ 12,66,002"
906,"Cisco Systems
4.3",Senior Software Engineer,"₹ 15,69,801"
907,"Cisco Systems
4.3",Software Engineer III,"₹ 19,14,137"
908,"Novartis
3.9",Senior Analyst,"₹ 12,28,617"
909,"Novartis
3.9",Manager,"₹ 19,40,758"
910,"Novartis
3.9",Analyst,"₹ 8,77,168"
911,"Novartis
3.9",Business Analyst,"₹ 7,69,557"
912,"Novartis
3.9",Associate Analyst,"₹ 7,22,757"
913,"Genpact
3.6",Business Analyst,"₹ 6,61,300"
914,"Genpact
3.6",Business Analyst,"₹ 41,227/mo"
915,"Genpact
3.6",Senior Business Analyst,"₹ 7,61,946"
916,"Genpact
3.6",Business Analyst I,"₹ 4,87,371"
917,"Genpact
3.6",Senior Business Analyst,"₹ 40,943/mo"
918,"Insigno Quipment Technologies
2.5",Software Engineer,"₹ 6,02,297"
919,"Insigno Quipment Technologies
2.5",Software Engineer,₹15K - ₹34K
920,"Insigno Quipment Technologies
2.5",Senior Software Engineer,₹707K - ₹863K
921,"Insigno Quipment Technologies
2.5",Technical Lead,₹60K - ₹64K
922,"Insigno Quipment Technologies
2.5",QA Engineer,₹284K - ₹306K
923,"Involvio
3.9",Web Developer,"₹1,931K - ₹2,073K"
924,"Involvio
3.9",Technical Support Engineer,₹570K - ₹615K
925,"Involvio
3.9",QA Engineer,₹51K - ₹56K
926,"Proziod
4.8",Data Analyst,"₹ 19,941/mo"
927,"Proziod
4.8",Software Engineer,₹518K - ₹558K
928,"Proziod
4.8",Senior Software Engineer,₹349K - ₹383K
929,"Sage IT India
3.3",Business Development Manager,₹56K - ₹61K
930,"Sage IT India
3.3",Digital Marketing Executive,₹13K - ₹14K
931,"Sage IT India
3.3",Senior Technical Recruiter,₹24K - ₹26K
932,"Sage IT India
3.3",Human Resources Recruiter,₹10K - ₹11K
933,"Sage IT India
3.3",Tibco Developer,₹29K - ₹31K
934,"Freshworks
4.3",Product Developer,"₹ 7,90,332"
935,"Freshworks
4.3",Senior Software Engineer,"₹ 14,50,000"
936,"Freshworks
4.3",Software Engineer,"₹ 7,71,998"
937,"Freshworks
4.3",Product Manager,"₹ 28,78,542"
938,"Freshworks
4.3",Business Development Executive,"₹ 6,60,983"
939,Able Jobs,-1,-1
940,Hookfish,-1,-1
941,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
942,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
943,"Amazon
4.2",Software Development Engineer,"₹ 44,187/mo"
944,"Amazon
4.2",SDE1,"₹ 13,90,317"
945,"Amazon
4.2",Customer Service Associate,"₹ 2,42,000"
946,"ADmyBRAND
3.6",Web Developer,"₹ 52,775/mo"
947,"ADmyBRAND
3.6",Marketing Associate,₹17K - ₹18K
948,"ADmyBRAND
3.6",Business Analyst,₹115K - ₹126K
949,"ADmyBRAND
3.6",Intern,₹11K - ₹12K
950,"ADmyBRAND
3.6",IPC,₹92K - ₹99K
951,"dunnhumby
3.6",Applied Data Scientist,"₹ 11,24,138"
952,"dunnhumby
3.6",Senior Applied Data Scientist,"₹ 11,46,589"
953,"dunnhumby
3.6",Lead Applied Data Scientist,"₹ 10,40,605"
954,"dunnhumby
3.6",Associate Applied Data Scientist,"₹ 8,55,375"
955,"dunnhumby
3.6",Senior Applied Data Scientist,₹94K - ₹101K
956,"AXA Business Services
3.4",Assistant Manager,"₹ 11,78,314"
957,"AXA Business Services
3.4",Specialist,"₹ 5,58,873"
958,"AXA Business Services
3.4",Process Lead,"₹ 7,89,166"
959,"AXA Business Services
3.4",Specialist,"₹ 34,772/mo"
960,"AXA Business Services
3.4",Associate,"₹ 18,621/mo"
961,"NICE
3.7",Tech Lead,"₹ 10,08,865"
962,"NICE
3.7",Software Engineer,"₹ 9,35,845"
963,"NICE
3.7",Associate Software Engineer,"₹ 5,73,623"
964,"NICE
3.7",Tech Lead Software Engineer,"₹ 12,86,786"
965,"NICE
3.7",Associate Software Engineer,"₹ 39,956/mo"
966,Tekumani Agri Assest Private Ltd,-1,-1
967,Saffron Consultancy Services,-1,-1
968,"Web Synergies
3.5",Software Engineer,₹32K - ₹34K
969,"Web Synergies
3.5",Software Developer,₹9K - ₹10K
970,"Web Synergies
3.5",Programmer Analyst,₹189K - ₹205K
971,"Web Synergies
3.5",Programmer Analyst,₹32K - ₹34K
972,"Web Synergies
3.5",Assistant Project Manager,₹109K - ₹116K
973,"Parexel
3.8",Clinical Data Analyst II,₹887K - ₹962K
974,"Parexel
3.8",Drug Safety Associate,"₹ 5,04,554"
975,"Parexel
3.8",Senior Software Engineer,"₹ 14,64,484"
976,"Parexel
3.8",Regulatory Affairs Associate,"₹ 5,63,995"
977,"Parexel
3.8",Pharmacovigilance Scientist,"₹ 5,19,289"
978,SnapHunt Pte Ltd,-1,-1
979,"Paisool
5.0",Intern,₹20K - ₹21K
980,"Amazon
4.2",Data Analyst,"₹ 5,52,462"
981,"Amazon
4.2",Data Analyst,₹27K - ₹29K
982,"Amazon
4.2",Senior Data Analyst,₹416K - ₹665K
983,"Amazon
4.2",Cs Data Analyst,₹326K - ₹353K
984,"Amazon
4.2",Business Data Analyst,₹479K - ₹511K
985,"Dasceq
2.0",-1,-1
986,"Shell
4.0",Business Analyst,"₹ 18,57,531"
987,"Shell
4.0",Intern,"₹ 24,698/mo"
988,"Shell
4.0",Software Engineer,"₹ 10,79,837"
989,"Shell
4.0",Specialist,"₹ 11,68,400"
990,"Shell
4.0",Process Engineer,"₹ 28,42,421"
991,"Tredence
3.5",Business Analyst,"₹ 6,73,211"
992,"Tredence
3.5",Senior Business Analyst,"₹ 9,49,943"
993,"Tredence
3.5",Business Analyst,"₹ 47,331/mo"
994,"Tredence
3.5",Software Engineer,"₹ 6,99,746"
995,"Tredence
3.5",Associate Manager,"₹ 12,24,879"
996,"Morgan Stanley
3.8",Data Engineer,₹854K - ₹935K
997,"Morgan Stanley
3.8",Manager,"₹ 18,06,203"
998,"Morgan Stanley
3.8",Senior Associate,"₹ 15,41,019"
999,"Morgan Stanley
3.8",Senior Manager,"₹ 24,54,819"
1000,"Morgan Stanley
3.8",Associate,"₹ 8,10,090"
1001,"Springboard
4.5",Software Developer,₹16K - ₹25K
1002,"Springboard
4.5",Software Engineer,"₹1,501K - ₹1,637K"
1003,"Springboard
4.5",Software Developer,"₹1,622K - ₹1,744K"
1004,"Springboard
4.5",UI Developer,"₹1,343K - ₹1,447K"
1005,"Springboard
4.5",Front End Developer,"₹1,129K - ₹1,240K"
1006,"upGrad Education Private Limited
3.5",Admissions Counselor,"₹ 6,85,000"
1007,"upGrad Education Private Limited
3.5",Content Strategist,"₹ 14,05,379"
1008,"upGrad Education Private Limited
3.5",Intern,"₹ 39,277/mo"
1009,"upGrad Education Private Limited
3.5",Admission Counselor,"₹ 5,98,221"
1010,"upGrad Education Private Limited
3.5",Senior Admissions Counselor,"₹ 8,91,867"
1011,Futurious Technologies,-1,-1
1012,"upGrad Education Private Limited
3.5",Admissions Counselor,"₹ 6,85,000"
1013,"upGrad Education Private Limited
3.5",Content Strategist,"₹ 14,05,379"
1014,"upGrad Education Private Limited
3.5",Intern,"₹ 39,277/mo"
1015,"upGrad Education Private Limited
3.5",Admission Counselor,"₹ 5,98,221"
1016,"upGrad Education Private Limited
3.5",Senior Admissions Counselor,"₹ 8,91,867"
1017,Jidoka Technologies,-1,-1
1018,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
1019,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
1020,"Amazon
4.2",Software Development Engineer,"₹ 44,187/mo"
1021,"Amazon
4.2",SDE1,"₹ 13,90,317"
1022,"Amazon
4.2",Customer Service Associate,"₹ 2,42,000"
1023,big tree,-1,-1
1024,"upGrad Education Private Limited
3.5",Academic Associate,"₹575K - ₹1,071K"
1025,"upGrad Education Private Limited
3.5",Admissions Counselor,"₹ 6,85,000"
1026,"upGrad Education Private Limited
3.5",Content Strategist,"₹ 14,05,379"
1027,"upGrad Education Private Limited
3.5",Intern,"₹ 39,277/mo"
1028,"upGrad Education Private Limited
3.5",Admission Counselor,"₹ 5,98,221"
1029,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,08,660"
1030,"Tata Insights and Quants
4.0",Software Engineer,"₹ 4,65,134"
1031,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
1032,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
1033,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
1034,"TATA Capital
3.4",Senior Manager,"₹ 16,46,525"
1035,"TATA Capital
3.4",Manager,"₹ 11,39,468"
1036,"TATA Capital
3.4",Relationship Manager,"₹ 8,41,652"
1037,"TATA Capital
3.4",Assistant Manager,"₹ 5,34,817"
1038,"TATA Capital
3.4",Summer,"₹ 23,396/mo"
1039,"VMware
4.3",Member Of Technical Staff,"₹ 14,62,663"
1040,"VMware
4.3",Senior Member Of Technical Staff,"₹ 28,38,273"
1041,"VMware
4.3",Technical Support Engineer,"₹ 9,33,517"
1042,"VMware
4.3",Intern,"₹ 32,158/mo"
1043,"VMware
4.3",Business Analyst,"₹ 8,94,100"
1044,"altbalaji
2.7",Marketing Executive,₹24K - ₹26K
1045,"Blackstraw
4.6",Data Scientist,"₹1,445K - ₹1,562K"
1046,"Blackstraw
4.6",Python Developer,₹29K - ₹32K
1047,"Blackstraw
4.6",QA Automation Engineer,₹25K - ₹27K
1048,"Blackstraw
4.6",Commercial Truck Driver,"₹2,643K - ₹2,840K"
1049,"Blackstraw
4.6",Senior Artificial Intelligence Engineer,"₹1,010K - ₹1,091K"
1050,"Ingredion
3.6",-1,-1
1051,"upGrad Education Private Limited
3.5",Admissions Counselor,"₹ 6,85,000"
1052,"upGrad Education Private Limited
3.5",Content Strategist,"₹ 14,05,379"
1053,"upGrad Education Private Limited
3.5",Intern,"₹ 39,277/mo"
1054,"upGrad Education Private Limited
3.5",Admission Counselor,"₹ 5,98,221"
1055,"upGrad Education Private Limited
3.5",Senior Admissions Counselor,"₹ 8,91,867"
1056,"Indium Software
4.0",Test Engineer,"₹ 3,55,153"
1057,"Indium Software
4.0",Test Engineer,"₹ 20,894/mo"
1058,"Indium Software
4.0",Software Test Engineer,"₹ 2,89,788"
1059,"Indium Software
4.0",Software Test Engineer,"₹ 30,000/mo"
1060,"Indium Software
4.0",Senior Test Engineer,"₹ 6,58,610"
1061,"Novartis
3.9",Senior Analyst,"₹ 12,28,617"
1062,"Novartis
3.9",Manager,"₹ 19,40,758"
1063,"Novartis
3.9",Analyst,"₹ 8,77,168"
1064,"Novartis
3.9",Business Analyst,"₹ 7,69,557"
1065,"Novartis
3.9",Associate Analyst,"₹ 7,22,757"
1066,"Autodesk
4.0",Senior Software Engineer,"₹ 16,55,858"
1067,"Autodesk
4.0",Intern,"₹ 28,190/mo"
1068,"Autodesk
4.0",Software Development,"₹ 24,830/mo"
1069,"Autodesk
4.0",Software Engineer,"₹115K - ₹1,266K"
1070,"Autodesk
4.0",Software Developer,"₹1,244K - ₹1,624K"
1071,NOVIQUE HEALTH,-1,-1
1072,"Clustr
4.5",Software Engineer,"₹ 1,07,613/mo"
1073,"Clustr
4.5",Software Engineer,₹54K - ₹58K
1074,"Clustr
4.5",Manager,"₹1,128K - ₹1,221K"
1075,"Clustr
4.5",Senior Staff Software Engineer,₹382K - ₹411K
1076,"Clustr
4.5",SDEII,"₹1,341K - ₹1,436K"
1077,"Honeywell
3.8",Senior Engineer,"₹ 10,28,686"
1078,"Honeywell
3.8",Tech Lead,"₹ 16,14,797"
1079,"Honeywell
3.8",Senior Software Engineer,"₹ 10,53,776"
1080,"Honeywell
3.8",Engineer,"₹ 6,68,415"
1081,"Honeywell
3.8",Software Engineer,"₹ 6,95,749"
1082,"Aktana
4.8",-1,-1
1083,Staffio HR,-1,-1
1084,"Exela Technologies
2.6",Software Engineer,"₹ 5,07,894"
1085,"Exela Technologies
2.6",Software Engineer,₹38K - ₹42K
1086,"Exela Technologies
2.6",Business Analyst,₹34K - ₹37K
1087,"Exela Technologies
2.6",Programmer Analyst,₹156K - ₹167K
1088,"Exela Technologies
2.6",Senior Manager,₹23K - ₹26K
1089,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
1090,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
1091,"Amazon
4.2",Software Development Engineer,"₹ 44,187/mo"
1092,"Amazon
4.2",SDE1,"₹ 13,90,317"
1093,"Amazon
4.2",Customer Service Associate,"₹ 2,42,000"
1094,"Whatfix
4.2",Customer Success Manager,"₹ 15,57,866"
1095,"Whatfix
4.2",Senior Software Engineer,"₹1,963K - ₹2,114K"
1096,"Whatfix
4.2",Account Manager,"₹1,144K - ₹1,232K"
1097,"Whatfix
4.2",Marketing Manager,"₹2,076K - ₹2,255K"
1098,"Whatfix
4.2",Associate Director,"₹2,390K - ₹2,607K"
1099,"upGrad Education Private Limited
3.5",Admissions Counselor,"₹ 6,85,000"
1100,"upGrad Education Private Limited
3.5",Content Strategist,"₹ 14,05,379"
1101,"upGrad Education Private Limited
3.5",Intern,"₹ 39,277/mo"
1102,"upGrad Education Private Limited
3.5",Admission Counselor,"₹ 5,98,221"
1103,"upGrad Education Private Limited
3.5",Senior Admissions Counselor,"₹ 8,91,867"
1104,"CoinDCX
4.4",Consulting Engineer.,₹31K - ₹34K
1105,"CoinDCX
4.4",Consulting Engineer.,"₹1,029K - ₹1,127K"
1106,"CoinDCX
4.4",Community Journalist,₹47K - ₹51K
1107,"CoinDCX
4.4",Aircraft Maintenance Engineer,₹30K - ₹33K
1108,"Connect Infosoft Technologies
3.0",Digital Marketing Manager,₹241K - ₹260K
1109,"Agnik
4.8",-1,-1
1110,lemark institute of art,-1,-1
1111,"Numerator
4.0",Team Lead,₹267K - ₹291K
1112,"Numerator
4.0",Account Executive,₹29K - ₹31K
1113,"Numerator
4.0",Sr. Software Engineer,₹566K - ₹617K
1114,"Numerator
4.0",Senior Research Analyst,₹553K - ₹602K
1115,"Numerator
4.0",Content Analyst,₹196K - ₹213K
1116,"AstraZeneca
3.9",Consultant,"₹ 9,20,719"
1117,"AstraZeneca
3.9",Software Engineer,"₹ 6,72,739"
1118,"AstraZeneca
3.9",Senior Consultant,"₹ 11,50,367"
1119,"AstraZeneca
3.9",Senior Software Engineer,"₹ 10,06,385"
1120,"AstraZeneca
3.9",Engineer,"₹ 7,11,299"
1121,"VMware
4.3",Member Of Technical Staff,"₹ 14,62,663"
1122,"VMware
4.3",Senior Member Of Technical Staff,"₹ 28,38,273"
1123,"VMware
4.3",Technical Support Engineer,"₹ 9,33,517"
1124,"VMware
4.3",Intern,"₹ 32,158/mo"
1125,"VMware
4.3",Business Analyst,"₹ 8,94,100"
1126,"Analytics Quotient
3.7",Business Analyst,"₹ 5,89,071"
1127,"Analytics Quotient
3.7",Software Engineer,"₹ 6,20,975"
1128,"Analytics Quotient
3.7",Senior Business Analyst,"₹ 8,38,908"
1129,"Analytics Quotient
3.7",Associate Domain Consultant,"₹ 12,46,092"
1130,"Analytics Quotient
3.7",Domain Consultant,"₹ 16,64,712"
1131,"3d-ip semiconductors
4.0",Verification Engineer,₹21K - ₹23K
1132,"6sense
4.9",-1,-1
1133,"IBM
3.9",Associate Systems Engineer,"₹ 3,98,317"
1134,"IBM
3.9",Applications Developer,"₹ 4,72,553"
1135,"IBM
3.9",Software Engineer,"₹ 7,01,040"
1136,"IBM
3.9",Systems Engineer,"₹ 4,81,838"
1137,"IBM
3.9",Senior Software Engineer,"₹ 9,81,928"
1138,"Tredence
3.5",Business Analyst,"₹ 6,73,211"
1139,"Tredence
3.5",Senior Business Analyst,"₹ 9,49,943"
1140,"Tredence
3.5",Business Analyst,"₹ 47,331/mo"
1141,"Tredence
3.5",Software Engineer,"₹ 6,99,746"
1142,"Tredence
3.5",Associate Manager,"₹ 12,24,879"
1143,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
1144,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
1145,"Amazon
4.2",Software Development Engineer,"₹ 44,187/mo"
1146,"Amazon
4.2",SDE1,"₹ 13,90,317"
1147,"Amazon
4.2",Customer Service Associate,"₹ 2,42,000"
1148,"Novartis
3.9",Senior Analyst,"₹ 12,28,617"
1149,"Novartis
3.9",Manager,"₹ 19,40,758"
1150,"Novartis
3.9",Analyst,"₹ 8,77,168"
1151,"Novartis
3.9",Business Analyst,"₹ 7,69,557"
1152,"Novartis
3.9",Associate Analyst,"₹ 7,22,757"
1153,"Finaxar
3.2",Manager,"₹960K - ₹1,048K"
1154,"Finaxar
3.2",Software Engineer Trainee,₹21K - ₹22K
1155,"Finaxar
3.2",Commercial Loan Consultant,₹25K - ₹27K
1156,"EY
3.8",Consultant,"₹ 10,38,699"
1157,"EY
3.8",Senior Consultant,"₹ 14,66,987"
1158,"EY
3.8",Analyst,"₹ 4,57,526"
1159,"EY
3.8",Manager,"₹ 22,48,483"
1160,"EY
3.8",Associate Consultant,"₹ 7,23,093"
1161,"TBO Group
4.1",Executive,₹289K - ₹313K
1162,"TBO Group
4.1",Operations Executive,₹20K - ₹22K
1163,"TBO Group
4.1",Senior Software Quality Assurance Analyst,₹787K - ₹853K
1164,"Bloom Consulting Services
4.8",-1,-1
1165,"PK
3.6",Senior Software Engineer,"₹ 9,33,456"
1166,"PK
3.6",Software Engineer,"₹ 6,35,813"
1167,"PK
3.6",Technical Lead,"₹ 13,09,933"
1168,"PK
3.6",Associate Technical Lead,"₹ 10,95,029"
1169,"PK
3.6",Senior Software Engineer,"₹ 79,033/mo"
1170,QuotesNStories,-1,-1
1171,"PayPal
3.6",Software Engineer,"₹ 12,23,633"
1172,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
1173,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
1174,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
1175,"PayPal
3.6",Software Engineer -2,"₹ 16,64,598"
1176,ADCI HYD 13 SEZ,-1,-1
1177,"TATA Capital
3.4",Senior Manager,"₹ 16,46,525"
1178,"TATA Capital
3.4",Manager,"₹ 11,39,468"
1179,"TATA Capital
3.4",Relationship Manager,"₹ 8,41,652"
1180,"TATA Capital
3.4",Assistant Manager,"₹ 5,34,817"
1181,"TATA Capital
3.4",Summer,"₹ 23,396/mo"
1182,"ServiceNow
3.7",Software Engineer,"₹ 15,48,368"
1183,"ServiceNow
3.7",Senior Software Engineer,"₹ 21,10,932"
1184,"ServiceNow
3.7",Associate Applications Developer,"₹ 10,84,135"
1185,"ServiceNow
3.7",Associate Software Engineer,"₹ 11,00,291"
1186,"ServiceNow
3.7",Senior Applications Developer,"₹ 20,74,455"
1187,"upGrad Education Private Limited
3.5",Admissions Counselor,"₹ 6,85,000"
1188,"upGrad Education Private Limited
3.5",Content Strategist,"₹ 14,05,379"
1189,"upGrad Education Private Limited
3.5",Intern,"₹ 39,277/mo"
1190,"upGrad Education Private Limited
3.5",Admission Counselor,"₹ 5,98,221"
1191,"upGrad Education Private Limited
3.5",Senior Admissions Counselor,"₹ 8,91,867"
1192,Mystro,-1,-1
1193,"Profectus
4.9",Software Engineer,₹500K - ₹823K
1194,"Profectus
4.9",Software Developer,₹35K - ₹38K
1195,"Profectus
4.9",Devops Engineer,₹408K - ₹446K
1196,"BrandIdea Consultancy P Ltd
2.5",Data Scientist,₹622K - ₹672K
1197,"BrandIdea Consultancy P Ltd
2.5",Software Engineer,"₹ 28,226/mo"
1198,"BrandIdea Consultancy P Ltd
2.5",Software Developer,₹328K - ₹502K
1199,"BrandIdea Consultancy P Ltd
2.5",Senior Software Engineer,₹35K - ₹39K
1200,"BrandIdea Consultancy P Ltd
2.5",Software Developer,₹24K - ₹26K
1201,"Pitney Bowes
3.3",Senior Advisory Software Engineer,"₹ 25,32,158"
1202,"Pitney Bowes
3.3",Advisory Software Engineer,"₹ 18,13,660"
1203,"Pitney Bowes
3.3",Senior Software Engineer,"₹ 12,44,999"
1204,"Pitney Bowes
3.3",Software Engineer,"₹ 9,40,283"
1205,"Pitney Bowes
3.3",Intern,"₹ 29,914/mo"
1206,"Kpro Solutions
4.0",Consulting Hardware Engineer,₹66K - ₹72K
1207,"Cognizant
3.7",Data Analyst,"₹ 5,38,266"
1208,"Cognizant
3.7",Data Analyst,"₹ 31,613/mo"
1209,"Cognizant
3.7",Junior Data Analyst,"₹ 4,24,242"
1210,"Cognizant
3.7",Senior Process Data Analyst,"₹ 40,631/mo"
1211,"Cognizant
3.7",Junior Data Analyst,"₹ 27,498/mo"
1212,"Silicon Labs
4.5",-1,-1
1213,"fundinfo AG
3.6",Consulting Librarian,"₹3,073K - ₹3,358K"
1214,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
1215,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
1216,"Amazon
4.2",Software Development Engineer,"₹ 44,187/mo"
1217,"Amazon
4.2",SDE1,"₹ 13,90,317"
1218,"Amazon
4.2",Customer Service Associate,"₹ 2,42,000"
1219,"Deutsche Bank
3.5",Associate,"₹ 16,49,639"
1220,"Deutsche Bank
3.5",Analyst,"₹ 10,36,351"
1221,"Deutsche Bank
3.5",Senior Analyst,"₹ 12,76,864"
1222,"Deutsche Bank
3.5",Assistant Vice President,"₹ 26,33,251"
1223,"Deutsche Bank
3.5",Financial Analyst,"₹ 5,13,057"
1224,"ECS
3.0",-1,-1
1225,"Frost and Sullivan, Inc.
3.1",Senior Research Analyst,"₹ 8,96,986"
1226,"Frost and Sullivan, Inc.
3.1",Research Analyst,"₹ 6,44,848"
1227,"Frost and Sullivan, Inc.
3.1",Research Associate,"₹ 5,14,343"
1228,"Frost and Sullivan, Inc.
3.1",Industry Analyst,"₹ 11,13,527"
1229,"Frost and Sullivan, Inc.
3.1",Analyst,"₹ 6,55,263"
1230,"IHS Markit
3.5",Associate Software Engineer II,"₹ 14,56,580"
1231,"IHS Markit
3.5",Assistant Vice President,"₹ 12,80,775"
1232,"IHS Markit
3.5",Associate,"₹ 6,72,638"
1233,"IHS Markit
3.5",Software Engineer,"₹ 7,91,836"
1234,"IHS Markit
3.5",Vice President,"₹ 22,24,243"
1235,"GI Group Holdings
3.0",-1,-1
1236,Juno Terra,-1,-1
1237,"Amazon
4.2",Data Engineer I,"₹1,117K - ₹2,556K"
1238,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
1239,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
1240,"Amazon
4.2",Software Development Engineer,"₹ 44,187/mo"
1241,"Amazon
4.2",SDE1,"₹ 13,90,317"
1242,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
1243,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
1244,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
1245,"TTEC
3.4",Fraud Prevention Analyst,₹27K - ₹29K
1246,"TTEC
3.4",Chat Associate,₹24K - ₹26K
1247,CrossML,-1,-1
1248,"Apple
4.7",Data Entry Analyst,₹116K - ₹125K
1249,"Apple
4.7",Software Engineer,"₹ 7,85,542"
1250,"Apple
4.7",Customer Service Representative,"₹ 30,474/mo"
1251,"Apple
4.7",Sales Associate,"₹ 23,130/mo"
1252,"Apple
4.7",Retail Store Manager,"₹ 4,75,857"
1253,"Cargill
3.9",Senior Associate,"₹ 5,30,241"
1254,"Cargill
3.9",Process Specialist,"₹ 6,97,924"
1255,"Cargill
3.9",Management Trainee,₹373K - ₹847K
1256,"Cargill
3.9",Sales Executive,₹321K - ₹422K
1257,"Cargill
3.9",AREA SALES MANAGER,₹51K - ₹64K
1258,"Lynkit
5.0",Software Engineer,₹466K - ₹499K
1259,"ARi
3.3",Design Engineer,"₹ 4,25,043"
1260,"ARi
3.3",Software Engineer-II,₹518K - ₹907K
1261,"ARi
3.3",Engineer III,₹61K - ₹79K
1262,"ARi
3.3",Software Engineer,₹529K - ₹567K
1263,"ARi
3.3",Senior Software Engineer,"₹1,015K - ₹1,101K"
1264,FLAGARANT SERVICES LLP,-1,-1
1265,"Q-Dat IT Solutions
5.0",Network And Computer Systems Administrator,₹11K - ₹12K
1266,Krea University,-1,-1
1267,"Bloom Consulting Services
4.8",-1,-1
1268,"Doubtnut
3.7",Content Developer,₹16K - ₹19K
1269,"Doubtnut
3.7",Internship,₹19K - ₹20K
1270,"Doubtnut
3.7",Product Manager,"₹1,697K - ₹1,825K"
1271,"Doubtnut
3.7",Content Writer,₹19K - ₹21K
1272,"Doubtnut
3.7",Subject Matter Expert,₹19K - ₹21K
1273,"UnitedHealth Group
3.3",Software Engineer,"₹ 7,44,911"
1274,"UnitedHealth Group
3.3",Senior Software Engineer,"₹ 10,95,063"
1275,"UnitedHealth Group
3.3",Associate Software Engineer,"₹ 4,46,499"
1276,"UnitedHealth Group
3.3",Project Lead,"₹ 18,13,635"
